79667979573,-1,-1,-1,{}
61042278681,3,1,5,"{""0"": [[484, 150, 582, 289], [143, 188, 210, 273]]}"
76096756915,1,0,1,"{""0"": [[190, 254, 444, 547]]}"
103327720195,-1,-1,-1,{}
79160007731,-1,-1,-1,{}
68782097629,3,0,1,"{""0"": [[121, 26, 604, 619]]}"
94199974743,3,1,5,"{""0"": [[377, 38, 619, 294]]}"
106728592516,2,1,1,"{""0"": [[276, 201, 369, 319], [503, 224, 591, 344], [34, 218, 123, 326]]}"
68020753679,3,0,1,"{""0"": [[170, 59, 500, 571]]}"
67048604289,3,0,1,"{""0"": [[161, 20, 413, 348]]}"
103809102348,1,0,5,"{""0"": [[146, 89, 490, 578]]}"
62107591219,1,0,1,"{""0"": [[275, 125, 382, 254]]}"
86304973629,2,0,4,"{""0"": [[202, 32, 560, 410]]}"
71643503276,3,0,5,"{""0"": [[272, 38, 312, 92]]}"
98153725080,-1,-1,-1,{}
52084765401,1,0,2,"{""0"": [[78, 172, 194, 318]]}"
68024479868,1,0,2,"{""0"": [[76, 39, 340, 360]]}"
92131124900,4,0,5,"{""0"": [[344, 131, 485, 311], [180, 211, 294, 347]]}"
88762574815,1,0,1,"{""0"": [[77, 20, 571, 504]]}"
59180948467,3,0,1,"{""0"": [[229, 82, 372, 292]]}"
64325271261,1,0,3,"{""0"": [[232, 120, 445, 352]]}"
98947552720,3,0,1,"{""0"": [[271, 76, 541, 409]]}"
93670574282,-1,-1,-1,{}
98595870969,1,0,1,"{""0"": [[250, 135, 408, 313]]}"
66185226708,3,1,1,"{""0"": [[254, 116, 428, 348]]}"
76367638796,1,0,1,"{""0"": [[225, 117, 370, 297]]}"
100500403734,3,0,2,"{""0"": [[257, 20, 373, 162]]}"
70525804633,3,0,3,"{""0"": [[295, 168, 561, 518]]}"
81136981190,-1,-1,-1,{}
95765027329,2,0,1,"{""0"": [[0, 17, 581, 614]]}"
94838970730,2,1,1,"{""0"": [[225, 290, 277, 370]]}"
100275143164,-1,-1,-1,{}
98921061235,-1,-1,-1,{}
73808710515,-1,-1,-1,{}
104979443982,-1,-1,-1,{}
101894074584,3,1,5,"{""0"": [[245, 137, 483, 386]]}"
106019716091,1,0,1,"{""0"": [[144, 136, 457, 598]]}"
83637690428,2,0,1,"{""0"": [[144, 58, 477, 569]]}"
61844342016,1,0,1,"{""0"": [[21, 185, 245, 455]]}"
60257524500,3,0,5,"{""0"": [[283, 99, 444, 338], [110, 125, 256, 327]]}"
106353529334,1,0,1,"{""0"": [[335, 82, 476, 252]]}"
56251123670,-1,-1,-1,{}
62906434941,2,0,1,"{""0"": [[390, 11, 634, 345]]}"
103369678667,-1,-1,-1,{}
80605658018,3,0,1,"{""0"": [[126, 24, 435, 386]]}"
76306585094,-1,-1,-1,{}
101340978091,3,0,1,"{""0"": [[105, 2, 344, 356]]}"
98795020273,-1,-1,-1,{}
67858205780,3,0,1,"{""0"": [[96, 277, 506, 576], [107, 0, 477, 261]]}"
93749854624,2,0,1,"{""0"": [[127, 108, 443, 537]]}"
85855462514,-1,-1,-1,{}
98522077027,4,1,4,"{""0"": [[58, 5, 230, 216]]}"
58776660015,4,1,2,"{""0"": [[66, 66, 89, 93], [120, 77, 141, 99]]}"
97477221388,1,0,1,"{""0"": [[194, 59, 511, 501]]}"
102878057794,3,0,1,"{""0"": [[31, 195, 250, 455], [354, 204, 604, 529]]}"
109785646135,3,0,1,"{""0"": [[282, 154, 407, 325]]}"
52705290141,2,1,3,"{""0"": [[231, 95, 447, 339]]}"
71476216254,-1,-1,-1,{}
78995417220,4,1,5,"{""0"": [[205, 197, 341, 371]]}"
67305501497,-1,-1,-1,{}
98866629669,-1,-1,-1,{}
104216129278,3,1,1,"{""0"": [[437, 176, 507, 270]]}"
92724018652,4,1,5,"{""0"": [[48, 25, 114, 116]]}"
101779528378,3,1,1,"{""0"": [[201, 160, 467, 535]]}"
86809677339,3,1,5,"{""0"": [[90, 139, 163, 220]]}"
106679876626,-1,-1,-1,{}
65254506686,3,1,2,"{""0"": [[215, 185, 387, 374]]}"
102163118694,-1,-1,-1,{}
78326486355,1,0,3,"{""0"": [[204, 155, 303, 291]]}"
101738280560,-1,-1,-1,{}
102321659896,4,1,1,"{""0"": [[212, 46, 442, 361]]}"
58818171598,-1,-1,-1,{}
62508379180,4,1,5,"{""0"": [[216, 192, 450, 464]]}"
50668225695,-1,-1,-1,{}
101862200539,4,0,1,"{""0"": [[228, 82, 287, 157], [357, 146, 412, 221]]}"
102843680962,3,0,1,"{""0"": [[243, 198, 357, 325]]}"
79641512300,-1,-1,-1,{}
94118040932,-1,-1,-1,{}
62702573094,4,1,5,"{""0"": [[161, 92, 198, 141]]}"
60522398702,0,0,1,"{""0"": [[150, 160, 417, 504]]}"
75181269207,-1,-1,-1,{}
103036783455,-1,-1,-1,{}
63918388851,2,0,1,"{""0"": [[179, 21, 495, 434]]}"
61945593401,4,0,1,"{""0"": [[288, 113, 393, 259], [473, 113, 541, 255]]}"
104563723922,3,0,1,"{""0"": [[137, 7, 529, 544]]}"
63011621964,3,0,1,"{""0"": [[94, 15, 366, 394]]}"
104174378950,-1,-1,-1,{}
108897199405,0,0,1,"{""0"": [[199, 206, 328, 351]]}"
95977057831,3,0,1,"{""0"": [[248, 14, 427, 257], [250, 396, 422, 626]]}"
67760505233,3,1,1,"{""0"": [[318, 84, 445, 263]]}"
62213171742,-1,-1,-1,{}
110528550903,-1,-1,-1,{}
72007415720,1,1,4,"{""0"": [[224, 59, 375, 250]]}"
95591866936,2,0,3,"{""0"": [[297, 62, 365, 148]]}"
61662787571,3,1,1,"{""0"": [[274, 25, 402, 189]]}"
103951230659,-1,-1,-1,{}
87189282866,-1,-1,-1,{}
92946002066,3,0,5,"{""0"": [[89, 178, 324, 407]]}"
91948914578,2,1,1,"{""0"": [[352, 140, 481, 382]]}"
101115781786,4,0,1,"{""0"": [[175, 27, 220, 93]]}"
95419482923,0,1,1,"{""0"": [[52, 17, 278, 282]]}"
58891360369,2,1,2,"{""0"": [[169, 111, 311, 304]]}"
66361943695,4,1,2,"{""0"": [[269, 73, 384, 286]]}"
95997128830,-1,-1,-1,{}
95935770300,-1,-1,-1,{}
71587854917,2,0,4,"{""0"": [[252, 0, 620, 565]]}"
98370535240,-1,-1,-1,{}
61812087324,3,1,2,"{""0"": [[331, 71, 480, 245], [128, 219, 285, 385]]}"
70094360797,2,0,1,"{""0"": [[229, 0, 536, 312]]}"
106014052768,2,0,1,"{""0"": [[257, 182, 462, 423]]}"
76870843888,3,1,2,"{""0"": [[308, 95, 445, 253]]}"
77403022005,1,0,1,"{""0"": [[146, 200, 475, 556]]}"
94490465523,-1,-1,-1,{}
98240212479,-1,-1,-1,{}
61719843753,-1,-1,-1,{}
101348105714,3,1,2,"{""0"": [[158, 229, 493, 621]]}"
81971021049,3,0,1,"{""0"": [[29, 31, 71, 69]]}"
79504245044,2,0,1,"{""0"": [[89, 69, 365, 435]]}"
97735556623,-1,-1,-1,{}
62668979841,4,1,1,"{""0"": [[245, 66, 291, 140]]}"
97835059194,4,1,1,"{""0"": [[138, 59, 376, 394]]}"
105021924844,1,1,1,"{""0"": [[194, 179, 457, 488]]}"
93907345454,1,0,3,"{""0"": [[116, 214, 331, 394]]}"
92330424603,-1,-1,-1,{}
96846480787,-1,-1,-1,{}
61786018887,2,0,1,"{""0"": [[297, 162, 541, 475], [96, 108, 275, 358]]}"
64184974991,3,0,1,"{""0"": [[156, 71, 254, 193]]}"
106707544982,3,1,1,"{""0"": [[366, 134, 431, 206], [438, 102, 492, 173], [248, 165, 316, 244], [46, 206, 156, 338]]}"
53114083330,3,0,1,"{""0"": [[313, 313, 370, 381]]}"
104651840823,2,1,1,"{""0"": [[329, 143, 432, 284]]}"
69699909370,1,1,5,"{""0"": [[144, 250, 291, 453], [239, 0, 282, 58]]}"
95212313736,-1,-1,-1,{}
52460930792,1,0,1,"{""0"": [[217, 90, 351, 269]]}"
69299936667,2,1,1,"{""0"": [[114, 35, 417, 511]]}"
67982942338,-1,-1,-1,{}
68062311262,4,0,1,"{""0"": [[324, 57, 388, 124]]}"
55377129351,1,0,1,"{""0"": [[314, 95, 533, 363]]}"
69856599795,4,1,1,"{""0"": [[191, 190, 276, 287]]}"
64049563599,3,1,1,"{""0"": [[297, 81, 386, 191]]}"
69603796591,2,1,4,"{""0"": [[201, 222, 405, 515]]}"
104205389954,3,1,1,"{""0"": [[244, 173, 453, 460]]}"
94298027323,1,0,5,"{""0"": [[217, 140, 542, 571]]}"
75708390461,1,0,1,"{""0"": [[102, 92, 261, 298]]}"
54016528706,1,0,2,"{""0"": [[288, 81, 356, 178]]}"
62953456036,3,0,5,"{""0"": [[158, 403, 203, 462]]}"
83187164674,4,1,5,"{""0"": [[347, 67, 446, 187]]}"
91612903982,-1,-1,-1,{}
108354385806,2,0,1,"{""0"": [[169, 176, 439, 579]]}"
108063003005,-1,-1,-1,{}
83928944089,3,0,3,"{""0"": [[246, 118, 365, 260]]}"
77704816431,-1,-1,-1,{}
104809788266,-1,-1,-1,{}
107873897320,3,0,1,"{""0"": [[226, 158, 636, 556]]}"
81010010062,-1,-1,-1,{}
96400828142,-1,-1,-1,{}
102906215126,4,1,1,"{""0"": [[158, 44, 469, 485]]}"
71616970807,3,0,1,"{""0"": [[0, 14, 49, 146]]}"
76598306650,1,0,1,"{""0"": [[278, 54, 458, 276]]}"
96823901635,-1,-1,-1,{}
60728916901,2,0,1,"{""0"": [[257, 68, 578, 459]]}"
52003893989,2,1,1,"{""0"": [[215, 145, 384, 365]]}"
76063788904,-1,-1,-1,{}
63168223511,-1,-1,-1,{}
84979856412,-1,-1,-1,{}
106738448249,3,1,3,"{""0"": [[62, 23, 109, 90]]}"
76070338635,-1,-1,-1,{}
97009590998,-1,-1,-1,{}
